Ömerli_x,Darlık,Elmalı,Terkos_x,Alibey_x,Büyükçekmece,Sazlıdere,Kazandere_x,Pabuçdere_x,Istrancalar,Date,Ömerli_y,Darlik,Elmali,Terkos_y,B.çekmece,Sazlidere,Alibey_y,Kazandere_y,Pabuçdere_y,ıstırancalar,Unnamed: 11,Istanbul_Daily_Consumption
0.9231,0.9641,0.9948,0.9766,0.9327,0.9674,0.9813,0.9658,0.9676,0.9999,2011-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2193697
0.9215,0.963,0.9917,0.9727,0.9327,0.9674,0.9802,0.9679,0.9696,0.9999,2011-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2197655
0.9207,0.9614,0.9854,0.9707,0.9327,0.9674,0.9779,0.9711,0.9726,0.9999,2011-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2309449
0.9182,0.9609,0.9823,0.9688,0.9327,0.9655,0.9768,0.9732,0.9746,0.9999,2011-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2353148
0.9166,0.9587,0.9802,0.9649,0.9327,0.9598,0.9745,0.9764,0.9776,0.9999,2011-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2380393
0.9141,0.9571,0.974,0.9591,0.9327,0.9579,0.9745,0.9787,0.9798,0.9999,2011-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2372443
0.9117,0.9566,0.975,0.961,0.9327,0.9559,0.9724,1.0,0.983,0.9999,2011-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2307197
0.9092,0.9545,0.9688,0.9552,0.9327,0.9579,0.9713,0.9844,0.9852,0.9999,2011-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2379588
0.9068,0.9529,0.9594,0.9533,0.9327,0.9559,0.9692,0.9867,0.9873,0.9999,2011-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2315586
0.9052,0.9518,0.951,0.9494,0.9327,0.9502,0.966,0.9902,0.9907,0.9999,2011-05-28,2.78,1.69,0.67,0.0,0.13,0.0,0.22,0.08,0.0,0.7,,2258319
0.9044,0.9502,0.9471,0.9475,0.9327,0.9502,0.9639,0.9915,0.9919,0.9999,2011-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2308654
0.9027,0.9492,0.951,0.9436,0.9327,0.9445,0.9629,0.9939,0.9942,0.9999,2011-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2424462
0.9011,0.9476,0.949,0.9398,0.9327,0.9445,0.9619,0.9963,0.9965,0.9999,2011-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2294251
0.8988,0.946,0.9438,0.9359,0.9327,0.9407,0.959,0.9976,0.9977,0.9999,2011-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2388103
0.8981,0.9433,0.9396,0.934,0.9327,0.9369,0.9561,0.9988,0.9988,0.9999,2011-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2384878
0.8967,0.9422,0.9388,0.9302,0.9327,0.935,0.9552,1.0,1.0,0.9999,2011-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2393123
0.8959,0.9412,0.9346,0.9302,0.9316,0.935,0.9504,1.0,1.0,0.9999,2011-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2456856
0.8938,0.9401,0.9346,0.9263,0.9306,0.9313,0.9479,1.0,1.0,0.9999,2011-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2494241
0.8922,0.9385,0.9304,0.9206,0.9284,0.9294,0.9467,1.0,1.0,0.9999,2011-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2486881
0.8904,0.9359,0.9271,0.9168,0.9252,0.9275,0.9417,1.0,1.0,0.9999,2011-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2468203
0.8895,0.9348,0.9229,0.913,0.9199,0.9237,0.9393,1.0,1.0,0.9999,2011-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2500539
0.8886,0.9332,0.9221,0.9092,0.9178,0.9219,0.9382,1.0,1.0,0.9999,2011-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2542856
0.8868,0.9311,0.9204,0.9034,0.9135,0.9219,0.937,1.0,1.0,0.9999,2011-06-10,5.2,4.1,0.5,1.67,8.63,0.7,0.57,20.08,33.63,12.18,,2445355
0.885,0.9295,0.9146,0.8996,0.9093,0.9313,0.9335,1.0,1.0,0.9999,2011-06-11,2.2,1.5,9.5,2.97,3.7,0.0,5.75,0.0,0.0,0.0,,2393320
0.885,0.9284,0.9163,0.8996,0.9071,0.9407,0.9311,1.0,1.0,0.9999,2011-06-12,2.58,1.0,8.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2325362
0.8859,0.9273,0.9204,0.894,0.9029,0.9144,0.9289,1.0,1.0,0.9999,2011-06-13,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,,2406425
0.8859,0.9257,0.9196,0.8883,0.9008,0.9181,0.9256,1.0,1.0,0.9999,2011-06-14,0.0,0.0,0.0,0.0,14.4,0.48,2.19,0.0,0.0,0.0,,2338992
0.8833,0.9257,0.9221,0.8883,0.8987,0.9181,0.9235,0.9976,0.9977,0.9999,2011-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2378261
0.8801,0.9257,0.9163,0.8826,0.8945,0.9144,0.9213,0.9976,0.9977,0.9999,2011-06-16,5.48,6.85,1.76,0.0,0.0,0.0,1.3,0.0,0.0,0.0,,2305515
0.8793,0.9257,0.9188,0.8788,0.8934,0.9125,0.9213,0.9963,0.9965,0.9999,2011-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2347226
0.8761,0.9235,0.9204,0.8732,0.8913,0.9106,0.9191,0.9963,0.9965,0.9999,2011-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2397499
0.8737,0.9217,0.9163,0.8694,0.8861,0.9068,0.9171,0.9976,0.9977,0.9999,2011-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2442269
0.8713,0.9189,0.9129,0.8656,0.884,0.905,0.9171,0.9988,0.9988,0.9999,2011-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2475452
0.8689,0.917,0.9079,0.8619,0.8808,0.9031,0.9131,1.0,1.0,0.9999,2011-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2474340
0.8665,0.9155,0.9038,0.8544,0.8777,0.8993,0.9101,1.0,1.0,0.9999,2011-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2303429
0.8625,0.9146,0.9013,0.8507,0.8725,0.8974,0.9082,1.0,1.0,0.9999,2011-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2546128
0.8602,0.913,0.8979,0.8488,0.8694,0.8937,0.9064,1.0,1.0,0.9999,2011-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2466075
0.857,0.9103,0.8946,0.8451,0.8642,0.8881,0.9045,1.0,1.0,0.9999,2011-06-25,2.0,0.3,2.2,1.68,5.23,3.51,2.59,0.0,0.0,0.0,,2419278
0.8554,0.9082,0.8913,0.8395,0.859,0.8862,0.9027,1.0,1.0,0.9999,2011-06-26,0.0,0.0,1.14,0.65,0.0,0.0,5.22,0.0,0.0,0.0,,2270976
0.8522,0.9066,0.8921,0.8376,0.8528,0.8862,0.8999,1.0,1.0,0.9999,2011-06-27,0.8,0.7,1.59,1.68,0.16,0.4,1.6,0.0,0.7,0.0,,2297880
0.8506,0.9055,0.8879,0.832,0.8517,0.8881,0.8964,1.0,1.0,0.9999,2011-06-28,0.0,0.0,0.0,4.26,0.0,0.0,0.0,0.9,0.9,4.5,,2346731
0.8491,0.9029,0.8846,0.8302,0.8456,0.8824,0.894,1.0,1.0,0.9999,2011-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2196222
0.8506,0.9013,0.8846,0.8246,0.8415,0.873,0.8928,1.0,1.0,0.9999,2011-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2433630
0.8506,0.8991,0.8771,0.8209,0.8374,0.8749,0.8916,1.0,1.0,0.9999,2011-07-01,1.85,2.69,11.58,18.72,8.45,4.64,3.1,22.5,23.6,33.45,,2368941
0.8467,0.8981,0.8804,0.8209,0.8261,0.8787,0.8893,1.0,1.0,0.9999,2011-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2318919
0.8435,0.8965,0.8779,0.8191,0.8241,0.8805,0.8881,1.0,1.0,0.9999,2011-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2370482
0.8404,0.8943,0.8729,0.8154,0.819,0.8768,0.8859,1.0,1.0,0.9999,2011-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2347206
0.8372,0.8912,0.8738,0.8098,0.817,0.873,0.8825,1.0,1.0,0.9999,2011-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2383234
0.8341,0.888,0.8688,0.808,0.8129,0.8693,0.8814,1.0,1.0,0.9999,2011-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2414344
0.831,0.8837,0.8631,0.8025,0.8099,0.8674,0.877,1.0,1.0,0.9999,2011-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2407509
0.8271,0.8805,0.8558,0.797,0.8059,0.8617,0.876,1.0,1.0,0.9999,2011-07-08,0.0,0.57,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,,2458118
0.8239,0.8768,0.8551,0.7951,0.8029,0.858,0.8749,1.0,1.0,0.9999,2011-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2409230
0.82,0.8736,0.8522,0.7915,0.7988,0.8561,0.8719,1.0,1.0,0.9999,2011-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2443296
0.8169,0.8699,0.8507,0.7878,0.7948,0.8524,0.8698,1.0,1.0,0.9999,2011-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2464038
0.8138,0.8661,0.8485,0.7805,0.7908,0.8505,0.8678,1.0,1.0,0.9999,2011-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2469376
0.8107,0.8624,0.8427,0.7787,0.7868,0.8467,0.8667,1.0,1.0,0.9999,2011-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,0.0,,2479066
0.8076,0.8582,0.8427,0.7751,0.7829,0.8448,0.8629,1.0,1.0,0.9999,2011-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2476934
0.8038,0.855,0.8376,0.7696,0.7799,0.8411,0.862,1.0,1.0,0.9999,2011-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2483927
0.8007,0.8523,0.8332,0.766,0.7759,0.8392,0.8591,1.0,1.0,0.9999,2011-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2466152
0.7976,0.8475,0.8303,0.7605,0.7719,0.8354,0.8572,1.0,1.0,0.9999,2011-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2452265
0.7945,0.8438,0.8245,0.7533,0.768,0.8336,0.8572,1.0,1.0,0.9999,2011-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2489753
0.7914,0.8401,0.8245,0.7515,0.7611,0.8279,0.8538,1.0,1.0,0.9999,2011-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2519290
0.7884,0.8363,0.8245,0.7461,0.7562,0.8261,0.852,1.0,1.0,0.9999,2011-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2567268
0.7845,0.8332,0.8201,0.7407,0.7542,0.8223,0.8494,1.0,1.0,0.9999,2011-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2533911
0.7815,0.8284,0.8165,0.7371,0.7483,0.8204,0.8452,1.0,1.0,0.9999,2011-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2495704
0.7784,0.8252,0.8121,0.7335,0.7444,0.8167,0.844,1.0,1.0,0.9999,2011-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2477233
0.7753,0.8215,0.8077,0.7264,0.7405,0.8148,0.8406,1.0,1.0,0.9999,2011-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2467983
0.7723,0.8172,0.8026,0.721,0.7357,0.811,0.8384,1.0,1.0,0.9999,2011-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2590627
0.7693,0.8145,0.8026,0.7174,0.7318,0.8073,0.8351,1.0,1.0,0.9999,2011-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.83,0.0,0.0,,2576774
0.7662,0.8103,0.7975,0.7139,0.7279,0.8035,0.832,1.0,1.0,0.9999,2011-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2574651
0.7624,0.806,0.7931,0.7086,0.7241,0.8016,0.8309,1.0,1.0,0.9999,2011-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2606902
0.7594,0.8023,0.7924,0.7015,0.7183,0.7979,0.8288,1.0,1.0,0.9999,2011-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2608362
0.7564,0.7991,0.7904,0.6979,0.7154,0.7941,0.8278,1.0,1.0,0.9999,2011-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2602049
0.7533,0.7948,0.7879,0.6944,0.7116,0.7904,0.8238,1.0,1.0,0.9999,2011-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2595692
0.7503,0.7906,0.7854,0.6891,0.7068,0.7866,0.8189,1.0,1.0,0.9999,2011-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2526218
0.7503,0.7874,0.7792,0.6856,0.6973,0.7828,0.8179,1.0,1.0,0.9996,2011-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2542266
0.7458,0.7847,0.7754,0.6786,0.6926,0.7828,0.816,1.0,1.0,0.9992,2011-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2493167
0.7421,0.7815,0.7723,0.6751,0.6907,0.7791,0.8115,1.0,1.0,0.9688,2011-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2548374
0.7391,0.7778,0.7698,0.6715,0.686,0.7735,0.8106,1.0,1.0,0.9279,2011-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2498934
0.7361,0.7746,0.7679,0.6663,0.6803,0.7697,0.8088,1.0,1.0,0.8828,2011-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2469360
0.7331,0.7714,0.7667,0.6645,0.6766,0.7659,0.8054,1.0,1.0,0.8527,2011-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2502170
0.7293,0.7688,0.7623,0.6611,0.6719,0.7641,0.8037,0.9976,1.0,0.8168,2011-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2531294
0.7264,0.7656,0.7579,0.6576,0.6672,0.7622,0.8021,0.9951,1.0,0.7769,2011-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2523543
0.7226,0.7624,0.7548,0.6541,0.6644,0.7565,0.7974,0.9951,0.9988,0.7367,2011-08-10,0.0,0.0,0.0,0.0,0.0,0.6,9.1,6.0,10.8,3.0,,2529320
0.7204,0.7603,0.7529,0.6524,0.6598,0.7565,0.7953,0.9951,1.0,0.693,2011-08-11,15.02,12.84,20.85,26.58,17.7,37.4,24.45,4.0,4.91,14.18,,2243049
0.7189,0.7592,0.7529,0.6593,0.6589,0.7547,0.7974,0.9963,1.0,0.6358,2011-08-12,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2245394
0.7174,0.7576,0.7529,0.6524,0.6589,0.7528,0.7931,0.9963,0.9988,0.6355,2011-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2369776
0.716,0.7539,0.7517,0.6489,0.6589,0.7492,0.791,0.9988,0.9988,0.6356,2011-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2418196
0.7137,0.7512,0.7473,0.6437,0.6552,0.7473,0.7899,0.9988,0.9988,0.619,2011-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2470297
0.7108,0.748,0.7454,0.642,0.6505,0.7455,0.7889,0.9963,0.9965,0.595,2011-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2459392
0.71,0.7454,0.7404,0.6385,0.6478,0.7418,0.7858,0.9939,0.9942,0.5767,2011-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2532130
0.7086,0.7427,0.7354,0.635,0.6441,0.7363,0.7848,0.9915,0.9919,0.566,2011-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2516861
0.7071,0.74,0.731,0.6316,0.6331,0.729,0.7808,0.989,0.9896,0.5555,2011-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2483818
0.7056,0.7358,0.7317,0.6299,0.6295,0.7271,0.7778,0.9867,0.9873,0.5439,2011-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2483572
0.7041,0.7331,0.7242,0.6247,0.6258,0.7271,0.7747,0.9832,0.9841,0.5278,2011-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2496841
0.7027,0.7299,0.7248,0.6213,0.6222,0.718,0.7715,0.9764,0.9776,0.5195,2011-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2469864
0.6997,0.7267,0.7173,0.6196,0.6177,0.7161,0.7684,0.9711,0.9726,0.5114,2011-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2482517
0.6968,0.7241,0.7167,0.6161,0.6141,0.7125,0.7669,0.9658,0.9676,0.5028,2011-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2500330
0.6953,0.7214,0.7123,0.6127,0.6105,0.7125,0.7647,0.9609,0.963,0.4884,2011-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2538543
0.6931,0.7177,0.7104,0.6093,0.6069,0.7033,0.7639,0.958,0.9602,0.481,2011-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2501152
0.6909,0.7161,0.7085,0.6042,0.6024,0.6996,0.7617,0.9542,0.9566,0.471,2011-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2459807
0.688,0.7124,0.7054,0.6008,0.5988,0.6978,0.7601,0.9507,0.9533,0.4598,2011-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2448559
0.6858,0.7092,0.7035,0.5991,0.5953,0.6959,0.7578,0.9459,0.9487,0.4489,2011-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2534467
0.6829,0.706,0.6985,0.5974,0.5899,0.6904,0.7554,0.9402,0.943,0.4391,2011-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2081937
0.6807,0.7028,0.6973,0.594,0.5864,0.6886,0.7538,0.9345,0.9374,0.4299,2011-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2055561
0.68,0.6996,0.6935,0.5906,0.5846,0.6868,0.753,0.928,0.9311,0.4169,2011-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2108266
0.6793,0.6964,0.691,0.5889,0.5829,0.6849,0.753,0.9218,0.9249,0.4052,2011-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2317802
0.6785,0.6943,0.686,0.5906,0.5793,0.6831,0.7511,0.9158,0.919,0.3969,2011-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2332410
0.6771,0.6911,0.6854,0.5855,0.5767,0.6813,0.7472,0.9093,0.9126,0.3879,2011-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2403551
0.6764,0.6874,0.6817,0.5838,0.5732,0.6794,0.7443,0.9022,0.9056,0.3797,2011-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2420398
0.6749,0.6842,0.6792,0.5821,0.5627,0.6758,0.7434,0.895,0.8984,0.3706,2011-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2424279
0.6742,0.6815,0.671,0.5788,0.561,0.6721,0.7406,0.8861,0.8895,0.3495,2011-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2441249
0.6727,0.6783,0.666,0.5771,0.5558,0.6721,0.7379,0.8779,0.8811,0.3244,2011-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2425015
0.672,0.6751,0.6642,0.5737,0.5558,0.6684,0.737,0.8682,0.8713,0.2933,2011-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2449285
0.6705,0.6725,0.6635,0.572,0.5558,0.6611,0.7343,0.8618,0.8649,0.2676,2011-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2454549
0.6698,0.6687,0.6592,0.5687,0.5514,0.6611,0.7326,0.855,0.858,0.26,2011-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2458875
0.6684,0.6661,0.6579,0.5653,0.5489,0.6574,0.731,0.8493,0.8523,0.2524,2011-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2452472
0.6669,0.6629,0.6535,0.5636,0.5463,0.6501,0.7293,0.8451,0.8479,0.2532,2011-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2415174
0.6655,0.6592,0.6517,0.5569,0.5428,0.6482,0.7268,0.844,0.8468,0.2581,2011-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2502564
0.664,0.656,0.6473,0.5536,0.5394,0.6446,0.7252,0.8368,0.8393,0.2473,2011-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2485714
0.6633,0.6538,0.6442,0.5519,0.536,0.6427,0.7244,0.8271,0.8292,0.2337,2011-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2525687
0.6619,0.6501,0.6404,0.5503,0.5334,0.6372,0.7221,0.8181,0.8198,0.2324,2011-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2488535
0.6597,0.6475,0.636,0.5469,0.53,0.6372,0.7205,0.8098,0.8112,0.2326,2011-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2545576
0.6576,0.6437,0.6335,0.5453,0.5258,0.6354,0.7182,0.8036,0.8048,0.2325,2011-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2451394
0.6554,0.6405,0.6298,0.542,0.5215,0.6281,0.7153,0.794,0.7941,0.2326,2011-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2438605
0.6526,0.6379,0.6279,0.542,0.519,0.6262,0.7139,0.7825,0.7812,0.2289,2011-09-21,2.56,2.48,2.14,4.77,7.29,4.69,5.87,51.2,52.04,66.53,,2297843
0.6504,0.6352,0.6254,0.542,0.5047,0.6281,0.7139,0.7825,0.7812,0.327,2011-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2360888
0.6475,0.6326,0.621,0.5403,0.5014,0.6244,0.7118,0.7825,0.7812,0.3584,2011-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2290277
0.6447,0.6296,0.6173,0.537,0.4973,0.6189,0.7079,0.7705,0.7678,0.3418,2011-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2366795
0.6433,0.6278,0.6148,0.537,0.4948,0.6171,0.7058,0.7648,0.7614,0.3225,2011-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2453371
0.6411,0.6259,0.6129,0.5337,0.4915,0.6115,0.7037,0.7572,0.753,0.3102,2011-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2362312
0.6383,0.6234,0.6098,0.532,0.4882,0.6097,0.7015,0.7479,0.7428,0.2994,2011-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2313963
0.6354,0.6212,0.6042,0.5287,0.4849,0.606,0.6995,0.7401,0.7342,0.2841,2011-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2348326
0.6319,0.6179,0.6026,0.5271,0.4833,0.6042,0.6965,0.7328,0.7262,0.2638,2011-09-29,3.5,2.88,8.6,8.56,4.6,2.63,7.04,4.5,5.63,8.74,,2355119
0.6291,0.616,0.5984,0.532,0.4808,0.6042,0.6936,0.729,0.722,0.2537,2011-09-30,0.0,1.22,11.17,0.0,0.71,1.13,18.15,0.0,0.0,1.33,,2215380
0.6283,0.6149,0.6005,0.5254,0.4783,0.6005,0.6916,0.726,0.7188,0.2471,2011-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2303287
0.6255,0.6131,0.5984,0.5254,0.4759,0.5987,0.6887,0.7225,0.7149,0.2387,2011-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2394509
