DATE,GENERAL_DAM_OCCUPANCY_RATE,GENERAL_DAM_RESERVED_WATER,Omerli,Darlik,Elmali,Terkos,B.cekmece,Sazlidere,Alibey,Kazandere,Pabucdere,istirancalar,Istanbul_Daily_Consumption
2019-09-26,50.57,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2894657
2019-09-27,50.15,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2932104
2019-09-28,49.73,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2955252
2019-09-29,49.47,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3083271
2019-09-30,49.13,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3018293
2019-10-01,48.82,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2973362
2019-10-02,48.59,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3049790
2019-10-03,48.27,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3036858
2019-10-04,47.97,417.0,2.0562500000000004,2.8187499999999996,0.55,0.0,0.76875,0.7,0.0,1.2687500000000003,1.0,2.5875000000000004,2985553
2019-10-05,47.8,415.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2931184
2019-10-06,47.67,414.0,0.0,2.8187499999999996,0.0,0.0,0.76875,0.0,0.0,0.0,0.0,0.0,2940516
2019-10-07,47.49,412.0,2.0562500000000004,2.5,1.50625,2.8249999999999997,0.76875,0.0,0.0,1.2687500000000003,1.0,2.5875000000000004,2946795
2019-10-08,47.29,411.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2791642
2019-10-09,47.33,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2884119
2019-10-10,47.12,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851807
2019-10-11,46.89,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750600
2019-10-12,46.68,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2884991
2019-10-13,46.45,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3012203
2019-10-14,46.17,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880585
2019-10-15,45.86,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2815052
2019-10-16,45.57,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2933128
2019-10-17,45.4,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2933490
2019-10-18,45.09,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2904492
2019-10-19,44.92,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2937309
2019-10-20,44.65,388.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,3057081
2019-10-21,44.37,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2929604
2019-10-22,44.12,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2856692
2019-10-23,43.84,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2882316
2019-10-24,43.51,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2934193
2019-10-25,43.26,376.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,2959306
2019-10-26,43.02,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2927559
2019-10-27,42.73,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2923235
2019-10-28,42.37,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2834023
2019-10-29,42.11,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2930083
2019-10-30,41.87,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2687500000000003,1.0,1.77,2857449
2019-10-31,41.61,361.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2843994
2019-11-01,41.72,362.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2797443
2019-11-02,41.92,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916372
2019-11-03,41.89,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2957082
2019-11-04,41.64,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2888436
2019-11-05,41.38,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2794837
2019-11-06,41.12,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2951468
2019-11-07,40.89,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916641
2019-11-08,40.62,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2892388
2019-11-09,40.35,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2927149
2019-11-10,40.09,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3015201
2019-11-11,39.83,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2914383
2019-11-12,39.54,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2849875
2019-11-13,39.3,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2914111
2019-11-14,39.04,339.0,1.13,1.1,0.43,0.0,0.76875,0.0,0.0,0.7,0.6,1.8,2871785
2019-11-15,38.79,337.0,1.35,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2882592
2019-11-16,38.49,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2931756
2019-11-17,38.21,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2870538
2019-11-18,37.97,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912498
2019-11-19,37.68,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2837666
2019-11-20,37.33,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2895224
2019-11-21,37.13,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2843957
2019-11-22,36.79,320.0,0.0,0.0,0.39,2.8249999999999997,0.76875,1.3,0.0,1.2687500000000003,1.0,2.5875000000000004,2865431
2019-11-23,36.59,318.0,1.73,2.7,1.50625,0.0,0.0,0.0,0.0,1.2687500000000003,1.0,2.5875000000000004,2890843
2019-11-24,36.44,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2991825
2019-11-25,36.24,315.0,1.5,1.64,1.50625,1.48,0.76875,1.3,0.6,1.2687500000000003,1.0,2.5875000000000004,2847814
2019-11-26,36.15,314.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2909230
2019-11-27,36.08,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,2762677
2019-11-28,35.99,313.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.2687500000000003,1.0,1.7,2909563
2019-11-29,35.73,310.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2,1.0,2.5875000000000004,2786475
2019-11-30,35.74,310.0,1.35,2.8187499999999996,0.41,0.48,0.57,0.1,0.1,1.2687500000000003,1.0,2.3,2876477
2019-12-01,35.6,309.0,1.4,2.8187499999999996,0.37,2.8249999999999997,0.4,1.3,1.49375,1.2,1.0,1.5,2955375
2019-12-02,35.68,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2915633
2019-12-03,35.65,310.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2864851
2019-12-04,35.63,310.0,2.0562500000000004,2.8187499999999996,1.50625,1.37,0.76875,1.3,1.49375,1.2687500000000003,1.0,1.61,2765314
2019-12-05,35.79,311.0,1.1,2.34,1.3,1.11,0.0,0.5,0.91,0.0,0.0,1.2,2788531
2019-12-06,35.92,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2827186
2019-12-07,35.91,312.0,2.0562500000000004,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2856031
2019-12-08,35.79,311.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2931442
2019-12-09,35.73,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2828803
2019-12-10,35.58,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2829706
2019-12-11,35.5,308.0,0.0,0.0,0.0,0.0,0.76875,0.0,1.49375,0.8,0.0,1.8,2807000
2019-12-12,35.3,307.0,2.0562500000000004,2.8187499999999996,0.0,1.49,0.0,1.3,0.0,0.0,0.0,1.0,2762974
2019-12-13,35.14,305.0,2.0562500000000004,2.8187499999999996,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,2812481
2019-12-14,35.01,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2922859
2019-12-15,34.85,303.0,2.0562500000000004,2.8187499999999996,1.0,1.6,0.76875,1.3,1.49375,1.1,1.0,1.7,2900399
2019-12-16,34.81,302.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2853290
2019-12-17,34.67,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809083
2019-12-18,34.49,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2814658
2019-12-19,34.37,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916389
2019-12-20,34.21,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851486
2019-12-21,33.97,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840650
2019-12-22,33.65,292.0,1.53,2.8187499999999996,1.0,2.03,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5,2874212
2019-12-23,33.45,291.0,1.53,2.8187499999999996,1.50625,2.5,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5,2767648
2019-12-24,33.5,291.0,2.0562500000000004,2.8187499999999996,1.50625,1.0,0.7,0.5,1.49375,0.5,0.5,1.0,2831965
2019-12-25,33.47,291.0,2.0562500000000004,2.3,1.2,0.4,0.4,0.3,0.6,1.2687500000000003,1.0,1.2,2740235
2019-12-26,33.54,291.0,2.0562500000000004,2.8187499999999996,1.50625,0.21,0.31,1.3,1.49375,0.0,0.0,0.86,2711689
2019-12-27,33.73,293.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,0.0,0.0,2.5875000000000004,2722022
2019-12-28,34.02,296.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2732332
2019-12-29,34.44,299.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2833669
2019-12-30,35.53,309.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2714044
2019-12-31,36.99,321.0,0.0,1.62,0.45,0.0,0.0,0.0,0.46,0.0,0.0,0.0,2733891
2020-01-01,37.74,328.0,2.0562500000000004,2.8187499999999996,0.45,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2719952
2020-01-02,38.08,331.0,2.0562500000000004,2.8187499999999996,1.50625,0.95,0.76875,1.3,1.49375,1.2687500000000003,1.0,1.53,2703835
2020-01-03,38.78,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,2759535
2020-01-04,39.02,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2774012
2020-01-05,39.03,339.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2820254
2020-01-06,39.31,342.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2656736
2020-01-07,46.51,404.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2613017
2020-01-08,49.88,433.0,0.4,1.87,1.50625,2.8249999999999997,0.76875,1.3,1.49375,0.8,0.5,0.9,2685982
2020-01-09,51.43,447.0,0.4,0.38,1.50625,0.0,0.0,0.0,1.46,0.0,0.0,0.0,2795608
2020-01-10,52.19,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2687500000000003,0.5,0.71,2794966
2020-01-11,52.42,455.0,0.0,0.26,0.81,1.75,0.2,0.0,0.34,1.2687500000000003,1.0,0.5,2801144
2020-01-12,52.64,457.0,0.6,0.62,1.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,2819734
2020-01-13,52.8,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2849197
2020-01-14,52.51,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2649910
2020-01-15,52.85,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762373
2020-01-16,52.87,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2754514
2020-01-17,52.93,460.0,2.0562500000000004,1.5,1.50625,2.8249999999999997,0.76875,1.3,1.49375,0.48,0.3,0.5,2734304
2020-01-18,53.09,461.0,1.35,2.8187499999999996,1.44,0.45,0.56,1.0,0.47,0.73,0.46,1.1,2693227
2020-01-19,53.15,462.0,2.0562500000000004,2.8187499999999996,1.50625,2.45,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2815659
2020-01-20,53.47,464.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,1.0,2711701
2020-01-21,54.09,469.0,0.5,1.37,1.26,0.0,0.0,0.0,0.21,0.0,0.0,0.54,2510317
2020-01-22,54.41,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2816423
2020-01-23,54.55,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2748310
2020-01-24,54.86,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2746780
2020-01-25,55.02,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2747211
2020-01-26,55.13,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2811780
2020-01-27,55.25,479.0,2.0562500000000004,1.0,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2689024
2020-01-28,55.47,481.0,0.35,0.63,0.35,0.7,0.76875,0.4,1.49375,0.35,0.4,0.5,2609600
2020-01-29,55.66,483.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2768662
2020-01-30,56.12,487.0,2.0562500000000004,2.38,1.50625,2.7,0.76875,0.7,0.35,0.7,0.5,2.0,2659881
2020-01-31,56.74,492.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2744852
2020-02-01,56.98,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2723608
2020-02-02,57.23,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2847067
2020-02-03,57.35,498.0,2.0562500000000004,2.8187499999999996,1.50625,2.5,0.4,0.96,1.49375,0.0,0.0,0.5,2763567
2020-02-04,57.45,499.0,2.05,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,2742227
2020-02-05,57.54,499.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2610813
2020-02-06,58.63,509.0,2.0562500000000004,2.8187499999999996,1.50625,1.2,0.22,0.0,0.54,0.0,0.0,0.0,2679907
2020-02-07,59.2,514.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.0,2649806
2020-02-08,59.84,519.0,2.0562500000000004,0.88,0.57,0.45,0.76875,0.42,0.63,1.2687500000000003,1.0,1.8,2692828
2020-02-09,60.09,521.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,1.2687500000000003,1.0,2.5875000000000004,2780515
2020-02-10,60.17,522.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2731860
2020-02-11,60.27,523.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,1.95,2681823
2020-02-12,60.75,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2732975
2020-02-13,61.26,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2799189
2020-02-14,61.35,532.0,0.0,0.25,1.44,0.0,0.0,0.0,1.13,0.0,0.0,0.25,2764677
2020-02-15,61.51,534.0,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2742557
2020-02-16,61.62,535.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2854655
2020-02-17,61.76,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2830170
2020-02-18,61.8,536.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2683047
2020-02-19,61.93,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2783110
2020-02-20,62.06,539.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2749792
2020-02-21,62.18,540.0,2.0562500000000004,1.75,0.44,0.0,0.76875,0.0,1.45,0.98,0.0,0.74,2691377
2020-02-22,62.44,542.0,0.0,0.0,0.0,0.0,0.3,0.0,0.26,1.2687500000000003,1.0,2.5875000000000004,2827153
2020-02-23,62.69,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2869592
2020-02-24,62.73,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851382
2020-02-25,62.83,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2791846
2020-02-26,62.84,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2766933
2020-02-27,62.79,545.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2815490
2020-02-28,63.22,549.0,2.0562500000000004,0.13,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2782336
2020-02-29,63.38,550.0,2.0562500000000004,1.75,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.24,0.96,2.5,2780471
2020-03-01,63.87,554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2917897
2020-03-02,63.99,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2883445
2020-03-03,64.05,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2764585
2020-03-04,64.19,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2805134
2020-03-05,64.16,557.0,2.0562500000000004,2.25,1.50625,1.0,0.76875,1.3,0.9,1.2687500000000003,1.0,1.7,2810739
2020-03-06,64.16,557.0,1.58,1.7,0.78,0.0,0.6,1.3,0.0,0.0,0.0,0.0,2825305
2020-03-07,64.14,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2849795
2020-03-08,64.04,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2959916
2020-03-09,63.88,554.0,1.83,0.75,1.27,0.0,0.76875,0.17,1.4,0.0,0.0,0.13,2884098
2020-03-10,63.85,554.0,2.0562500000000004,2.8187499999999996,1.50625,2.51,0.76875,1.3,0.92,1.2687500000000003,1.0,2.1,2688161
2020-03-11,64.08,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2870737
2020-03-12,64.07,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2919316
2020-03-13,64.19,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2903901
2020-03-14,64.25,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.2,2849216
2020-03-15,64.16,557.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2885639
2020-03-16,64.33,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2796964
2020-03-17,64.58,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2886699
2020-03-18,64.57,560.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,0.53,1.49375,0.4,0.52,0.3,2910482
2020-03-19,64.54,560.0,2.0562500000000004,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2884175
2020-03-20,64.47,560.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2919164
2020-03-21,64.27,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2940686
2020-03-22,64.17,557.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2925631
2020-03-23,63.99,555.0,0.3,0.25,0.46,1.75,0.12,0.4,0.62,1.2687500000000003,1.0,2.5875000000000004,2807702
2020-03-24,63.81,554.0,1.8,2.8187499999999996,1.26,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.08,2833305
2020-03-25,63.92,555.0,0.0,0.38,1.50625,2.71,0.37,0.04,0.45,0.48,0.33,1.4,2783199
2020-03-26,64.05,556.0,0.4,0.0,1.45,0.45,0.0,0.4,0.26,0.0,0.0,0.4,2818495
2020-03-27,64.05,556.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2867095
2020-03-28,64.05,556.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.51,2768665
2020-03-29,64.06,556.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,0.84,0.44,1.8,2764714
2020-03-30,64.51,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2869170
2020-03-31,64.65,561.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757154
2020-04-01,64.59,561.0,0.0,0.5,0.0,2.8249999999999997,0.0,0.0,0.22,1.2687500000000003,1.0,2.5,2747541
2020-04-02,64.52,560.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,0.0,2711716
2020-04-03,65.13,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762789
2020-04-04,65.86,572.0,2.0562500000000004,2.63,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2780782
2020-04-05,66.18,574.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2758564
2020-04-06,68.7,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2714730
2020-04-07,69.86,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2814619
2020-04-08,70.14,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2802090
2020-04-09,70.32,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2836764
2020-04-10,70.31,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2819610
2020-04-11,70.35,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2819027
2020-04-12,70.33,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2785156
2020-04-13,70.25,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2872245
2020-04-14,70.11,609.0,0.0,0.0,1.50625,1.0,0.0,0.0,0.13,1.2687500000000003,1.0,2.5875000000000004,2806483
2020-04-15,70.07,608.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2669267
2020-04-16,70.17,609.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2808368
2020-04-17,70.1,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2877887
2020-04-18,70.08,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726133
2020-04-19,75.41,654.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2883423
2020-04-20,70.01,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2793801
2020-04-21,69.9,607.0,0.85,1.0,1.35,0.75,0.0,0.69,0.72,0.0,0.0,0.0,2736382
2020-04-22,69.61,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2723543
2020-04-23,69.52,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2947741
2020-04-24,69.38,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2756487
2020-04-25,69.22,601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757445
